category,title,price,reference,description,image,disponibility,Operating_system,Processor,Ref_Processor,Memory,Hard_Drive,Graphics_Card,ref_Graphics_Card,Screen_Size,Screen_Type,Touch_screen,Network,Camera,Guarantee,Color
pc_portable,Lenovo V15 G2 IJL / N4500 / 8 Go / 256 Go SSD / Noir,"719,000 DT",82QY00PEFE,"Écran 15.6"" Full HD (1920 x 1080 px), antireflet - Processeur Intel Celeron N4500, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - 2x Haut-parleurs stéréo 1.5 W Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - FreeDOS - Couleur Gris arctique - Garantie 1 an",https://www.tunisianet.com.tn/387482-large/pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-noir.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz Up To 2.8 Ghz , 4 Mo De Mémoire Cache",8 Go,256 Go SSD,Graphique Intégrée,Intel UHD Graphics,"14"" - 15.6""",Full HD,Non,1 An,Noir
pc_portable,ASUS Vivobook 15 X515KA / Celeron N4500 / 4 Go / 256 Go SSD / Silver,"719,000 DT",X515KA-EJ008,"Écran 15.6"" Full HD (1920 x 1080), rétroéclairage LED - Taux de rafraîchissement: 60 Hz - Processeur Intel Celeron N4500, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 4 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics - Caméra HD 720p - Haut-parleur/Microphone intégrés - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 3.2 - 1x USB-C 3.2 - 2x USB 2.0 - 1x HDMI 1.4 - 1x Prise audio combo 3.5 mm - FreeDOS - Couleur Argent transparent - Garantie 1 an",https://www.tunisianet.com.tn/396840-large/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-4-go-256-go-ssd-silver.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz Up To 2.8 Ghz , 4 Mo De Mémoire Cache",4 Go,256 Go SSD,Graphique Intégrée,"14"" - 15.6""",Full HD,WiFi - Bluetooth,Webcam Avec Micro,1 An,Silver
pc_portable,Lenovo IdeaPad 1 15IGL7 / N4020 / 8 Go / 256 Go SSD / Bleu,"719,000 DT",82V700JUFG-2Y,"Écran 15,6"" HD (1366 x 768 px), antireflet - Processeur Intel Celeron N4020, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD 600 Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDOS - Couleur Bleu abyssal - Garantie 2 ans",https://www.tunisianet.com.tn/386144-large/pc-portable-lenovo-ideapad-1-15igl7-n4020-8-go-256-go-ssd-bleu.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron N4020, Up To 2,8 GHz, 4 Mo De Mémoire Cache",8 Go,256 Go SSD,Graphique Intégrée,Intel UHD Graphics,"14"" - 15.6""",HD,Non,2 Ans,Bleu
pc_portable,Lenovo V15 G4 AMN / AMD Dual Core / 8 Go,"725,000 DT",82YU0044FE,"Écran 15,6"" FHD (1 920 x 1 080 px) - Processeur AMD Athlon Silver 7120U, up to 3.5 Ghz, 3 Mo de cache - Mémoire 8 Go LPDDR5-4800 MHz - Disque SSD 256 Go M.2 PCIe 4.0 NVMe - Carte Graphique AMD Radeon 610M - 2x Haut-parleurs 1.5W - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi  - Bluetooth 5.1 - 2x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x Ethernet (RJ-45) - 1x Jack (3.5 mm) - Couleur Noir - Garantie 1 an",https://www.tunisianet.com.tn/315858-large/pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go.jpg,En stock,FreeDos,AMD Dual Core,"AMD Athlon Silver 7120U (2C / 2T, 2,4 / 3,5 GHz, 1 Mo L2 / 2 Mo L3)",8 Go,256 Go SSD,AMD Radeon,AMD Radeon Graphics,"14"" - 15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",Webcam Avec Micro,1 An,Noir
pc_portable,Lenovo V15 G4 AMN / AMD Dual Core / 8 Go Avec SACOCHE Offert,"729,000 DT",82YU0044FESAC,"Écran 15,6"" FHD (1 920 x 1 080 px) - Processeur AMD Athlon Silver 7120U, up to 3.5 Ghz, 3 Mo de cache - Mémoire 8 Go LPDDR5-4800 MHz - Disque SSD 256 Go M.2 PCIe 4.0 NVMe - Carte Graphique AMD Radeon 610M - 2x Haut-parleurs 1.5W - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi  - Bluetooth 5.1 - 2x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x Ethernet (RJ-45) - 1x Jack (3.5 mm) - Couleur Noir - Garantie 1 an Avec SACOCHE Offert",https://www.tunisianet.com.tn/362804-large/pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go-avec-sacoche-offert.jpg,En stock,FreeDos,AMD Dual Core,"AMD Athlon Silver 7120U (2C / 2T, 2,4 / 3,5 GHz, 1 Mo L2 / 2 Mo L3)",8 Go,256 Go SSD,AMD Radeon,AMD Radeon Graphics,"14"" - 15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",Webcam Avec Micro,1 An,Noir
pc_portable,ASUS Vivobook 15 X515KA / Celeron N4500 / 4 Go / 256 Go SSD / Silver Avec Sacoche Offerte,"729,000 DT",X515KA-EJ008-SAC,"Écran 15.6"" Full HD (1920 x 1080), rétroéclairage LED - Taux de rafraîchissement: 60 Hz - Processeur Intel Celeron N4500, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 4 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics - Caméra HD 720p - Haut-parleur/Microphone intégrés - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 3.2 - 1x USB-C 3.2 - 2x USB 2.0 - 1x HDMI 1.4 - 1x Prise audio combo 3.5 mm - FreeDOS - Couleur Argent transparent - Garantie 1 an Avec Sacoche Offerte",https://www.tunisianet.com.tn/397187-large/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-4-go-256-go-ssd-silver-avec-sacoche-offerte.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz Up To 2.8 Ghz , 4 Mo De Mémoire Cache",4 Go,256 Go SSD,Graphique Intégrée,"14"" - 15.6""",Full HD,WiFi - Bluetooth,Webcam Avec Micro,1 An,Silver
pc_portable,Lenovo V15 G2 IJL / N4500 / 8 Go / 256 Go SSD / Noir Avec Sacoche Offerte,"729,000 DT",82QY00PEFE-SAC,"Écran 15.6"" Full HD (1920 x 1080 px), antireflet - Processeur Intel Celeron N4500, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - 2x Haut-parleurs stéréo 1.5 W Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - FreeDOS - Couleur Gris arctique - Garantie 1 an Avec Sacoche Offerte",https://www.tunisianet.com.tn/397413-large/pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-noir-avec-sacoche-offerte.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz Up To 2.8 Ghz , 4 Mo De Mémoire Cache",8 Go,256 Go SSD,Graphique Intégrée,Intel UHD Graphics,"14"" - 15.6""",Full HD,Non,1 An,Noir
pc_portable,HP 15-Fd0298nk / N100 / 16 Go / 256 Go SSD / Noir,"739,000 DT",A30XQEA-16,"Écran 15.6"" HD (1366 x 768), antireflet - Processeur Intel Celeron N100, (jusqu'à 3.4 GHz, 6 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD intégrée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP True Vision HD 720p - Doubles haut-parleurs - 1x USB Type-C - 2x USB Type-A - 1x HDMI 1.4b - 1x combinée casque/microphone - FreeDOS - Couleur Noir - Garantie 1 an",https://www.tunisianet.com.tn/392965-large/pc-portable-hp-15-fd0298nk-n100-16-go-256-go-ssd-noir.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron N100 (Jusqu’À 3,4 GHz, 6 Mo De Mémoire Cache )",16 Go,256 Go SSD,Graphique Intégrée,Intel UHD Graphics,"14"" - 15.6""",HD,Non,1 An,Noir
pc_portable,ASUS Vivobook 15 X515KA / Celeron N4500 / 8 Go / 256 Go SSD / Silver,"739,000 DT",X515KA-EJ008-8,"Écran 15.6"" Full HD (1920 x 1080), rétroéclairage LED - Taux de rafraîchissement: 60 Hz - Processeur Intel Celeron N4500, (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics - Caméra HD 720p - Haut-parleur/Microphone intégrés - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 3.2 - 1x USB-C 3.2 - 2x USB 2.0 - 1x HDMI 1.4 - 1x Prise audio combo 3.5 mm - FreeDOS - Couleur Argent transparent - Garantie 1 an",https://www.tunisianet.com.tn/397025-large/pc-portable-asus-vivobook-15-x515ka-celeron-n4500-8-go-256-go-ssd-silver.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron Dual Core N4500, 1.10 Ghz Up To 2.8 Ghz , 4 Mo De Mémoire Cache",8 Go,256 Go SSD,Graphique Intégrée,"14"" - 15.6""",Full HD,WiFi - Bluetooth,Webcam Avec Micro,1 An,Silver
pc_portable,HP 15-Fd0298nk / N100 / 16 Go / 256 Go SSD / Noir Avec Sacoche Offerte,"749,000 DT",A30XQEA-16-SAC,"Écran 15.6"" HD (1366 x 768), antireflet - Processeur Intel Celeron N100, (jusqu'à 3.4 GHz, 6 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD intégrée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP True Vision HD 720p - Doubles haut-parleurs - 1x USB Type-C - 2x USB Type-A - 1x HDMI 1.4b - 1x combinée casque/microphone - FreeDOS - Couleur Noir - Garantie 1 an Avec Sacoche Offerte",https://www.tunisianet.com.tn/397888-large/pc-portable-hp-15-fd0298nk-n100-16-go-256-go-ssd-noir-avec-sacoche-offerte.jpg,En stock,FreeDos,Intel Celeron,"Intel Celeron N100 (Jusqu’À 3,4 GHz, 6 Mo De Mémoire Cache )",16 Go,256 Go SSD,Graphique Intégrée,Intel UHD Graphics,"14"" - 15.6""",HD,Non,1 An,Noir
